split,output_path,output_filename,source_filename,source_path,annotation_id,class_id,class_name,snr_db,frequency,passage_time_ms,center,start,end,center_ms,start_ms,end_ms,width_ms,crop_length,peak_group_id,boundary_adjusted
train,P0/data/dataset_Particles2SNR_F_c1_events/train/10um/HFocusing_5_10_10um_0_1037__ann002.npy,HFocusing_5_10_10um_0_1037__ann002.npy,HFocusing_5_10_10um_0_1037.npy,P0/data/dataset_Particles2SNR_F_c1/train/10um/HFocusing_5_10_10um_0_1037.npy,2,2,10um,-11.444235703943107,19042.96875,0.2923790297491506,0.7241758249288319,0.64147328384535,0.806878366012314,5.932448357816991,5.254949141261107,6.609947574372876,1.3549984331117697,16384,3,True
train,P0/data/dataset_Particles2SNR_F_c1_events/train/10um/HFocusing_5_10_10um_0_104__ann000.npy,HFocusing_5_10_10um_0_104__ann000.npy,HFocusing_5_10_10um_0_104.npy,P0/data/dataset_Particles2SNR_F_c1/train/10um/HFocusing_5_10_10um_0_104.npy,0,2,10um,7.2171466726286395,20507.8125,0.18090554346134805,0.11065673828125,0.055448747722977275,0.16586472883952272,0.9065,0.4542361413466298,1.35876385865337,0.9045277173067401,16384,1,False
train,P0/data/dataset_Particles2SNR_F_c1_events/train/10um/HFocusing_5_10_10um_0_1043__ann000.npy,HFocusing_5_10_10um_0_1043__ann000.npy,HFocusing_5_10_10um_0_1043.npy,P0/data/dataset_Particles2SNR_F_c1/train/10um/HFocusing_5_10_10um_0_1043.npy,0,2,10um,5.492866739568525,22949.21875,0.16816571645702777,0.17193603515625,0.12061593125701056,0.22325613905548944,1.4085,0.9880857088574305,1.8289142911425695,0.840828582285139,16384,0,False
train,P0/data/dataset_Particles2SNR_F_c1_events/train/10um/HFocusing_5_10_10um_0_1043__ann001.npy,HFocusing_5_10_10um_0_1043__ann001.npy,HFocusing_5_10_10um_0_1043.npy,P0/data/dataset_Particles2SNR_F_c1/train/10um/HFocusing_5_10_10um_0_1043.npy,1,2,10um,-7.435799963687301,17578.125,0.12612428734277084,0.3699951171875,0.3315050392630704,0.4084851951119296,3.0309999999999997,2.7156892816430727,3.346310718356927,0.6306214367138545,16384,1,False
train,P0/data/dataset_Particles2SNR_F_c1_events/train/10um/HFocusing_5_10_10um_0_1046__ann000.npy,HFocusing_5_10_10um_0_1046__ann000.npy,HFocusing_5_10_10um_0_1046.npy,P0/data/dataset_Particles2SNR_F_c1/train/10um/HFocusing_5_10_10um_0_1046.npy,0,2,10um,4.318602856715032,9765.625,0.2632897580892859,0.293701171875,0.21335151425497867,0.37405082949502133,2.406,1.7477756047767854,3.064224395223215,1.3164487904464295,16384,0,False
train,P0/data/dataset_Particles2SNR_F_c1_events/train/10um/HFocusing_5_10_10um_0_1046__ann001.npy,HFocusing_5_10_10um_0_1046__ann001.npy,HFocusing_5_10_10um_0_1046.npy,P0/data/dataset_Particles2SNR_F_c1/train/10um/HFocusing_5_10_10um_0_1046.npy,1,2,10um,-2.2227869152176813,20996.09375,0.177508256260196,0.8642578125,0.8100865917174694,0.9184290332825306,7.08,6.636229359349509,7.52377064065049,0.8875412813009804,16384,1,False
train,P0/data/dataset_Particles2SNR_F_c1_events/train/10um/HFocusing_5_10_10um_0_1049__ann000.npy,HFocusing_5_10_10um_0_1049__ann000.npy,HFocusing_5_10_10um_0_1049.npy,P0/data/dataset_Particles2SNR_F_c1/train/10um/HFocusing_5_10_10um_0_1049.npy,0,2,10um,-4.282284768763645,13671.875,0.12676127869298684,0.03310566386306562,0.0,0.06621132772613124,0.2712015983662336,0.0,0.5424031967324672,0.5424031967324672,16384,0,False
train,P0/data/dataset_Particles2SNR_F_c1_events/train/10um/HFocusing_5_10_10um_0_1049__ann001.npy,HFocusing_5_10_10um_0_1049__ann001.npy,HFocusing_5_10_10um_0_1049.npy,P0/data/dataset_Particles2SNR_F_c1/train/10um/HFocusing_5_10_10um_0_1049.npy,1,2,10um,1.4750379464205627,14160.15625,0.19810430991718042,0.5263671875,0.46591054995203235,0.5868238250479677,4.312,3.816739225207049,4.807260774792952,0.9905215495859028,16384,1,False
train,P0/data/dataset_Particles2SNR_F_c1_events/train/10um/HFocusing_5_10_10um_0_1052__ann000.npy,HFocusing_5_10_10um_0_1052__ann000.npy,HFocusing_5_10_10um_0_1052.npy,P0/data/dataset_Particles2SNR_F_c1/train/10um/HFocusing_5_10_10um_0_1052.npy,0,2,10um,3.6398714795971716,14648.4375,0.20426189296926858,0.93634033203125,0.8740045492647496,0.9986761147977504,7.6705000000000005,7.159845267576829,8.181154732423172,1.0213094648463432,16384,2,False
train,P0/data/dataset_Particles2SNR_F_c1_events/train/10um/HFocusing_5_10_10um_0_1055__ann000.npy,HFocusing_5_10_10um_0_1055__ann000.npy,HFocusing_5_10_10um_0_1055.npy,P0/data/dataset_Particles2SNR_F_c1/train/10um/HFocusing_5_10_10um_0_1055.npy,0,2,10um,4.004082826705825,12207.03125,0.1206036956408987,0.68206787109375,0.6452625440549016,0.7188731981325984,5.5874999999999995,5.285990760897754,5.889009239102246,0.6030184782044925,16384,0,False
train,P0/data/dataset_Particles2SNR_F_c1_events/train/10um/HFocusing_5_10_10um_0_1055__ann001.npy,HFocusing_5_10_10um_0_1055__ann001.npy,HFocusing_5_10_10um_0_1055.npy,P0/data/dataset_Particles2SNR_F_c1/train/10um/HFocusing_5_10_10um_0_1055.npy,1,2,10um,3.863144514918162,9277.34375,0.12952157454392288,0.9146728515625,0.8751460038623282,0.9541996992626718,7.492999999999999,7.169196063640193,7.816803936359808,0.6476078727196146,16384,4,False
train,P0/data/dataset_Particles2SNR_F_c1_events/train/10um/HFocusing_5_10_10um_0_1056__ann000.npy,HFocusing_5_10_10um_0_1056__ann000.npy,HFocusing_5_10_10um_0_1056.npy,P0/data/dataset_Particles2SNR_F_c1/train/10um/HFocusing_5_10_10um_0_1056.npy,0,2,10um,7.432594626776186,13183.59375,0.2573445054872698,0.49975585937500006,0.4212205488625276,0.5782911698874725,4.094,3.4506387362818263,4.737361263718174,1.286722527436348,16384,2,False
train,P0/data/dataset_Particles2SNR_F_c1_events/train/10um/HFocusing_5_10_10um_0_1062__ann000.npy,HFocusing_5_10_10um_0_1062__ann000.npy,HFocusing_5_10_10um_0_1062.npy,P0/data/dataset_Particles2SNR_F_c1/train/10um/HFocusing_5_10_10um_0_1062.npy,0,2,10um,9.425810205314738,19042.96875,0.21233045007200474,0.86279296875,0.7979948577661118,0.9275910797338882,7.068,6.537173874819987,7.598826125180013,1.0616522503600256,16384,1,False
train,P0/data/dataset_Particles2SNR_F_c1_events/train/10um/HFocusing_5_10_10um_0_1065__ann000.npy,HFocusing_5_10_10um_0_1065__ann000.npy,HFocusing_5_10_10um_0_1065.npy,P0/data/dataset_Particles2SNR_F_c1/train/10um/HFocusing_5_10_10um_0_1065.npy,0,2,10um,-8.518166407724632,22460.9375,0.11890505204032267,0.454345703125,0.4180587609740226,0.4906326452759774,3.722,3.424737369899193,4.0192626301008065,0.5945252602016136,16384,0,False
train,P0/data/dataset_Particles2SNR_F_c1_events/train/10um/HFocusing_5_10_10um_0_1065__ann001.npy,HFocusing_5_10_10um_0_1065__ann001.npy,HFocusing_5_10_10um_0_1065.npy,P0/data/dataset_Particles2SNR_F_c1/train/10um/HFocusing_5_10_10um_0_1065.npy,1,2,10um,13.73138074324731,18554.6875,0.21169345872178874,0.5693359375,0.5047322208490634,0.6339396541509366,4.664,4.134766353195527,5.193233646804472,1.0584672936089454,16384,1,False
train,P0/data/dataset_Particles2SNR_F_c1_events/train/10um/HFocusing_5_10_10um_0_107__ann000.npy,HFocusing_5_10_10um_0_107__ann000.npy,HFocusing_5_10_10um_0_107.npy,P0/data/dataset_Particles2SNR_F_c1/train/10um/HFocusing_5_10_10um_0_107.npy,0,2,10um,3.2147873556332875,9765.625,0.1301585658941389,0.4388427734375,0.39912153140437656,0.47856401547062344,3.595,3.269603585264653,3.920396414735347,0.6507928294706944,16384,0,False
train,P0/data/dataset_Particles2SNR_F_c1_events/train/10um/HFocusing_5_10_10um_0_107__ann001.npy,HFocusing_5_10_10um_0_107__ann001.npy,HFocusing_5_10_10um_0_107.npy,P0/data/dataset_Particles2SNR_F_c1/train/10um/HFocusing_5_10_10um_0_107.npy,1,2,10um,3.620700671738394,9765.625,0.12124068699111472,0.69537353515625,0.6583738137844498,0.7323732565280502,5.6965,5.393398282522213,5.999601717477788,0.6062034349555745,16384,3,False
train,P0/data/dataset_Particles2SNR_F_c1_events/train/10um/HFocusing_5_10_10um_0_1070__ann000.npy,HFocusing_5_10_10um_0_1070__ann000.npy,HFocusing_5_10_10um_0_1070.npy,P0/data/dataset_Particles2SNR_F_c1/train/10um/HFocusing_5_10_10um_0_1070.npy,0,2,10um,7.731429687279254,19042.96875,0.1609464811545796,0.53704833984375,0.48793137171796275,0.5861653079695373,4.3995,3.9971337971135505,4.801866202886449,0.8047324057728988,16384,0,False
train,P0/data/dataset_Particles2SNR_F_c1_events/train/10um/HFocusing_5_10_10um_0_1070__ann001.npy,HFocusing_5_10_10um_0_1070__ann001.npy,HFocusing_5_10_10um_0_1070.npy,P0/data/dataset_Particles2SNR_F_c1/train/10um/HFocusing_5_10_10um_0_1070.npy,1,2,10um,1.1396510461400087,10253.90625,0.12102835654104271,0.71990966796875,0.6829747447079337,0.7568445912295663,5.8975,5.594929108647394,6.200070891352606,0.6051417827052123,16384,1,False
train,P0/data/dataset_Particles2SNR_F_c1_events/train/10um/HFocusing_5_10_10um_0_1070__ann002.npy,HFocusing_5_10_10um_0_1070__ann002.npy,HFocusing_5_10_10um_0_1070.npy,P0/data/dataset_Particles2SNR_F_c1/train/10um/HFocusing_5_10_10um_0_1070.npy,2,2,10um,4.483808846154702,9277.34375,0.13228187039485895,0.880615234375,0.8402460112320377,0.9209844575179623,7.2139999999999995,6.8832953240128525,7.5447046759871474,0.661409351974295,16384,2,False
train,P0/data/dataset_Particles2SNR_F_c1_events/train/10um/HFocusing_5_10_10um_0_1073__ann000.npy,HFocusing_5_10_10um_0_1073__ann000.npy,HFocusing_5_10_10um_0_1073.npy,P0/data/dataset_Particles2SNR_F_c1/train/10um/HFocusing_5_10_10um_0_1073.npy,0,2,10um,3.127593610727794,10253.90625,0.13143254859457096,0.1123046875,0.07219465680097321,0.1524147181990268,0.92,0.5914186285135726,1.2485813714864276,0.6571627429728549,16384,3,False
train,P0/data/dataset_Particles2SNR_F_c1_events/train/10um/HFocusing_5_10_10um_0_1074__ann000.npy,HFocusing_5_10_10um_0_1074__ann000.npy,HFocusing_5_10_10um_0_1074.npy,P0/data/dataset_Particles2SNR_F_c1/train/10um/HFocusing_5_10_10um_0_1074.npy,0,2,10um,8.328977952169238,20507.8125,0.2089331628708527,0.30755615234375,0.24379481113560403,0.37131749355189597,2.5195,1.9971670928228682,3.041832907177132,1.0446658143542638,16384,0,False
train,P0/data/dataset_Particles2SNR_F_c1_events/train/10um/HFocusing_5_10_10um_0_1077__ann000.npy,HFocusing_5_10_10um_0_1077__ann000.npy,HFocusing_5_10_10um_0_1077.npy,P0/data/dataset_Particles2SNR_F_c1/train/10um/HFocusing_5_10_10um_0_1077.npy,0,2,10um,9.222672501152141,16113.28125,0.20680985837013263,0.8765869140625,0.813473553964193,0.939700274160807,7.181,6.663975354074669,7.698024645925331,1.0340492918506623,16384,1,False
train,P0/data/dataset_Particles2SNR_F_c1_events/train/10um/HFocusing_5_10_10um_0_108__ann000.npy,HFocusing_5_10_10um_0_108__ann000.npy,HFocusing_5_10_10um_0_108.npy,P0/data/dataset_Particles2SNR_F_c1/train/10um/HFocusing_5_10_10um_0_108.npy,0,2,10um,21.030808174072394,18066.40625,0.22103599852495695,0.5455322265625,0.4780773930282724,0.6129870600967275,4.469,3.916410003687608,5.021589996312392,1.1051799926247843,16384,0,False
train,P0/data/dataset_Particles2SNR_F_c1_events/train/10um/HFocusing_5_10_10um_0_108__ann001.npy,HFocusing_5_10_10um_0_108__ann001.npy,HFocusing_5_10_10um_0_108.npy,P0/data/dataset_Particles2SNR_F_c1/train/10um/HFocusing_5_10_10um_0_108.npy,1,2,10um,1.7581589645212254,9277.34375,0.133768183545363,0.7919921875,0.7511693775801505,0.8328149974198495,6.4879999999999995,6.153579541136592,6.822420458863407,0.6688409177268149,16384,1,False
train,P0/data/dataset_Particles2SNR_F_c1_events/train/10um/HFocusing_5_10_10um_0_1083__ann000.npy,HFocusing_5_10_10um_0_1083__ann000.npy,HFocusing_5_10_10um_0_1083.npy,P0/data/dataset_Particles2SNR_F_c1/train/10um/HFocusing_5_10_10um_0_1083.npy,0,2,10um,0.24391641882856013,12695.3125,0.12824759184349088,0.554931640625,0.5157935815907315,0.5940696996592685,4.545999999999999,4.225381020391272,4.866618979608727,0.6412379592174551,16384,0,False
train,P0/data/dataset_Particles2SNR_F_c1_events/train/10um/HFocusing_5_10_10um_0_1083__ann001.npy,HFocusing_5_10_10um_0_1083__ann001.npy,HFocusing_5_10_10um_0_1083.npy,P0/data/dataset_Particles2SNR_F_c1/train/10um/HFocusing_5_10_10um_0_1083.npy,1,2,10um,2.152184433501993,9765.625,0.12039136519082672,0.81292724609375,0.7761867171658854,0.8496677750216146,6.6594999999999995,6.358521587022933,6.960478412977067,0.6019568259541339,16384,5,False
train,P0/data/dataset_Particles2SNR_F_c1_events/train/10um/HFocusing_5_10_10um_0_1084__ann000.npy,HFocusing_5_10_10um_0_1084__ann000.npy,HFocusing_5_10_10um_0_1084.npy,P0/data/dataset_Particles2SNR_F_c1/train/10um/HFocusing_5_10_10um_0_1084.npy,0,2,10um,3.291045255980069,27343.75,0.16137114205472364,0.54571533203125,0.496468767683495,0.594961896379005,4.4704999999999995,4.067072144863191,4.873927855136809,0.8068557102736174,16384,1,False
train,P0/data/dataset_Particles2SNR_F_c1_events/train/10um/HFocusing_5_10_10um_0_1087__ann000.npy,HFocusing_5_10_10um_0_1087__ann000.npy,HFocusing_5_10_10um_0_1087.npy,P0/data/dataset_Particles2SNR_F_c1/train/10um/HFocusing_5_10_10um_0_1087.npy,0,2,10um,5.234877533992014,18066.40625,0.19767964901703644,0.4407958984375,0.38046885711150014,0.5011229397634999,3.611,3.116800877457409,4.105199122542591,0.988398245085182,16384,0,False
train,P0/data/dataset_Particles2SNR_F_c1_events/train/10um/HFocusing_5_10_10um_0_1087__ann001.npy,HFocusing_5_10_10um_0_1087__ann001.npy,HFocusing_5_10_10um_0_1087.npy,P0/data/dataset_Particles2SNR_F_c1/train/10um/HFocusing_5_10_10um_0_1087.npy,1,2,10um,2.6193198468876555,8789.0625,0.12718593959313085,0.65582275390625,0.617008685426901,0.694636822385599,5.3725,5.054535151017173,5.690464848982827,0.6359296979656532,16384,1,False
train,P0/data/dataset_Particles2SNR_F_c1_events/train/10um/HFocusing_5_10_10um_0_1087__ann002.npy,HFocusing_5_10_10um_0_1087__ann002.npy,HFocusing_5_10_10um_0_1087.npy,P0/data/dataset_Particles2SNR_F_c1/train/10um/HFocusing_5_10_10um_0_1087.npy,2,2,10um,4.822360302870918,11718.75,0.1201790347407547,0.78472900390625,0.7480532730893693,0.8214047347231307,6.4285000000000005,6.128052413148113,6.728947586851886,0.6008951737037727,16384,3,False
train,P0/data/dataset_Particles2SNR_F_c1_events/train/10um/HFocusing_5_10_10um_0_1090__ann000.npy,HFocusing_5_10_10um_0_1090__ann000.npy,HFocusing_5_10_10um_0_1090.npy,P0/data/dataset_Particles2SNR_F_c1/train/10um/HFocusing_5_10_10um_0_1090.npy,0,2,10um,-13.16144237880608,50781.25,0.08535684092894592,0.17683273340097988,0.15302830782197696,0.2006371589799828,1.448613752020827,1.2536078976776353,1.6436196063640192,0.3900117086863839,16384,1,True
train,P0/data/dataset_Particles2SNR_F_c1_events/train/10um/HFocusing_5_10_10um_0_1090__ann001.npy,HFocusing_5_10_10um_0_1090__ann001.npy,HFocusing_5_10_10um_0_1090.npy,P0/data/dataset_Particles2SNR_F_c1/train/10um/HFocusing_5_10_10um_0_1090.npy,1,2,10um,-13.85740357088574,18554.6875,0.1112611558377305,0.2323469540990201,0.2006371589799828,0.2640567492180574,1.9033862479791726,1.6436196063640192,2.163152889594326,0.5195332832303068,16384,2,True
train,P0/data/dataset_Particles2SNR_F_c1_events/train/10um/HFocusing_5_10_10um_0_1094__ann000.npy,HFocusing_5_10_10um_0_1094__ann000.npy,HFocusing_5_10_10um_0_1094.npy,P0/data/dataset_Particles2SNR_F_c1/train/10um/HFocusing_5_10_10um_0_1094.npy,0,2,10um,0.8442837528629301,10253.90625,0.13886411434709112,0.645263671875,0.6028857072915371,0.6876416364584629,5.286,4.938839714132272,5.633160285867728,0.6943205717354557,16384,0,False
train,P0/data/dataset_Particles2SNR_F_c1_events/train/10um/HFocusing_5_10_10um_0_1094__ann001.npy,HFocusing_5_10_10um_0_1094__ann001.npy,HFocusing_5_10_10um_0_1094.npy,P0/data/dataset_Particles2SNR_F_c1/train/10um/HFocusing_5_10_10um_0_1094.npy,1,2,10um,3.091042958537233,12207.03125,0.1375901316466591,0.83184814453125,0.7898589686136904,0.8738373204488096,6.814500000000001,6.470524670883352,7.158475329116648,0.6879506582332962,16384,2,False
train,P0/data/dataset_Particles2SNR_F_c1_events/train/10um/HFocusing_5_10_10um_0_1098__ann000.npy,HFocusing_5_10_10um_0_1098__ann000.npy,HFocusing_5_10_10um_0_1098.npy,P0/data/dataset_Particles2SNR_F_c1/train/10um/HFocusing_5_10_10um_0_1098.npy,0,2,10um,1.717413494528699,11230.46875,0.11635708663945861,0.16607666015625,0.13056729533707928,0.20158602497542072,1.3605,1.0696072834013535,1.6513927165986466,0.5817854331972931,16384,0,False
train,P0/data/dataset_Particles2SNR_F_c1_events/train/10um/HFocusing_5_10_10um_0_1098__ann001.npy,HFocusing_5_10_10um_0_1098__ann001.npy,HFocusing_5_10_10um_0_1098.npy,P0/data/dataset_Particles2SNR_F_c1/train/10um/HFocusing_5_10_10um_0_1098.npy,1,2,10um,-8.414640627167673,20019.53125,0.11763106933989063,0.4145528325858742,0.3890286043274259,0.4400770608443225,3.3960168045434815,3.186922326650273,3.60511128243669,0.4181889557864169,16384,4,True
train,P0/data/dataset_Particles2SNR_F_c1_events/train/10um/HFocusing_5_10_10um_0_1098__ann002.npy,HFocusing_5_10_10um_0_1098__ann002.npy,HFocusing_5_10_10um_0_1098.npy,P0/data/dataset_Particles2SNR_F_c1/train/10um/HFocusing_5_10_10um_0_1098.npy,2,2,10um,3.9416712306480157,11230.46875,0.11954204339053869,0.4661844721016258,0.4400770608443225,0.49229188335892904,3.8189831954565183,3.60511128243669,4.032855108476347,0.42774382603965666,16384,5,True
train,P0/data/dataset_Particles2SNR_F_c1_events/train/10um/HFocusing_5_10_10um_0_1099__ann000.npy,HFocusing_5_10_10um_0_1099__ann000.npy,HFocusing_5_10_10um_0_1099.npy,P0/data/dataset_Particles2SNR_F_c1/train/10um/HFocusing_5_10_10um_0_1099.npy,0,2,10um,-0.8912017100056215,13671.875,0.2596801404380618,0.06583864447602261,0.0,0.13167728895204522,0.5393501755475772,0.0,1.0787003510951545,1.0787003510951545,16384,0,False
