filename,path,class,signal_idx,signal_length,num_particles,num_windows,num_valid_windows,noise_floor,noise_floor_N,snr_method,raw_mean,raw_std,raw_rms,raw_kurtosis,filtered_mean,filtered_std,filtered_rms,filtered_kurtosis,inband_energy_ratio,spectral_flatness
HFocusing_5_10_2um2_0_1019.npy,P0/data/dataset_particles2SNR_c1/train/2um/HFocusing_5_10_2um2_0_1019.npy,2um,10,16384,13,31,20,2744.5986328125,3,peak_bin_energy_over_lowest_window_energy,-0.08993913817254644,0.11745745916354403,0.1479368219490199,-0.9851775743955167,-5.2891896362232464e-05,0.03984964475580301,0.03984967985713811,1.0526177973531992,0.6139576817901323,0.05240827858617002
HFocusing_5_10_2um2_0_1022.npy,P0/data/dataset_particles2SNR_c1/train/2um/HFocusing_5_10_2um2_0_1022.npy,2um,11,16384,16,31,16,2371.849609375,3,peak_bin_energy_over_lowest_window_energy,0.04174822657921379,0.12559136180225833,0.1323484211536168,-0.9273971905672163,-1.2018915849796615e-05,0.03058340777427774,0.0305834101359232,-0.04462330631500855,0.46720931960494827,0.06612823494577964
HFocusing_5_10_2um2_0_1023.npy,P0/data/dataset_particles2SNR_c1/train/2um/HFocusing_5_10_2um2_0_1023.npy,2um,12,16384,16,31,19,2709.358642578125,3,peak_bin_energy_over_lowest_window_energy,-0.01120328482720917,0.1234606222487577,0.12396789437983538,-0.667073868260823,0.00011756054294883894,0.0383545656926435,0.03835474585957472,1.1775549946073314,0.5984210011662875,0.054027349828353555
HFocusing_5_10_2um2_0_1026.npy,P0/data/dataset_particles2SNR_c1/train/2um/HFocusing_5_10_2um2_0_1026.npy,2um,13,16384,16,31,11,2436.109619140625,3,peak_bin_energy_over_lowest_window_energy,-0.13095815546886655,0.07703059771701322,0.15193337838818743,-0.6544631412052322,3.1437296574263626e-05,0.029572960503681748,0.02957297721325901,-0.0031793307012830674,0.49325669414053197,0.07288333540566352
HFocusing_5_10_2um2_0_1027.npy,P0/data/dataset_particles2SNR_c1/train/2um/HFocusing_5_10_2um2_0_1027.npy,2um,14,16384,17,31,14,2495.341796875,3,peak_bin_energy_over_lowest_window_energy,0.10937791285602892,0.11817181968489586,0.1610220692587839,-1.0227020595915104,9.713405571501029e-05,0.03514619676103355,0.03514633098617927,0.8434929035248122,0.5529329034336605,0.05928412108691658
HFocusing_5_10_2um2_0_1030.npy,P0/data/dataset_particles2SNR_c1/train/2um/HFocusing_5_10_2um2_0_1030.npy,2um,15,16384,15,31,25,3950.768798828125,3,peak_bin_energy_over_lowest_window_energy,-0.025452304103806375,0.20499045644387243,0.20656453475187794,-1.0524742853786018,-3.733742120127977e-06,0.05501798114379617,0.05501798127048957,0.5101374929774818,0.7336658207691866,0.033895200691794726
HFocusing_5_10_2um2_0_1037.npy,P0/data/dataset_particles2SNR_c1/train/2um/HFocusing_5_10_2um2_0_1037.npy,2um,16,16384,13,31,18,2378.059326171875,3,peak_bin_energy_over_lowest_window_energy,-0.059607225442235894,0.08964330263660808,0.10765195322203885,-0.25837731501051486,-8.642827054981968e-05,0.03943681780594362,0.03943691251232964,2.9300835746310607,0.5893323815280626,0.05076900067780156
HFocusing_5_10_2um2_0_1040.npy,P0/data/dataset_particles2SNR_c1/train/2um/HFocusing_5_10_2um2_0_1040.npy,2um,17,16384,14,31,13,2547.490234375,3,peak_bin_energy_over_lowest_window_energy,-0.042869957845624765,0.13679925004834168,0.14335922746539323,-0.42322385328550194,-8.519892227597812e-05,0.03074445367281203,0.030744571724062805,-0.007512995723052196,0.4515767461950514,0.06185222246132416
HFocusing_5_10_2um2_0_1041.npy,P0/data/dataset_particles2SNR_c1/train/2um/HFocusing_5_10_2um2_0_1041.npy,2um,18,16384,12,31,15,2770.837646484375,3,peak_bin_energy_over_lowest_window_energy,0.06461184740928047,0.1650956257399048,0.17728862474533122,-0.31483206828178023,-0.00023839750325975784,0.048963658230738276,0.048964238590078216,7.0393324047911285,0.6877598393573596,0.038184589907277355
HFocusing_5_10_2um2_0_1047.npy,P0/data/dataset_particles2SNR_c1/train/2um/HFocusing_5_10_2um2_0_1047.npy,2um,19,16384,15,31,20,2683.654541015625,3,peak_bin_energy_over_lowest_window_energy,0.02152399246331438,0.21346145006006065,0.21454387176823433,-1.4319194405266091,0.0001625161918375971,0.03271687952318788,0.032717283158101615,0.13026294824591567,0.48531963408910933,0.06320229077959516
HFocusing_5_10_2um2_0_1048.npy,P0/data/dataset_particles2SNR_c1/train/2um/HFocusing_5_10_2um2_0_1048.npy,2um,20,16384,18,31,19,2492.79296875,3,peak_bin_energy_over_lowest_window_energy,0.16311680070803142,0.0891201266808193,0.1858749247554089,-0.29360310644082155,6.563276192583925e-05,0.036767405417661145,0.036767463997481466,0.5643188689187437,0.5891803112934282,0.05833423934738057
HFocusing_5_10_2um2_0_105.npy,P0/data/dataset_particles2SNR_c1/train/2um/HFocusing_5_10_2um2_0_105.npy,2um,21,16384,10,31,14,2313.12939453125,3,peak_bin_energy_over_lowest_window_energy,0.04144256502172948,0.07720696246243719,0.08762648713862983,0.035856932254130225,-3.113150433089725e-05,0.03572809993294456,0.03572811349608366,2.5801493832260762,0.5677138056343022,0.06104265270940476
HFocusing_5_10_2um2_0_1051.npy,P0/data/dataset_particles2SNR_c1/train/2um/HFocusing_5_10_2um2_0_1051.npy,2um,22,16384,17,31,19,2526.3994140625,3,peak_bin_energy_over_lowest_window_energy,-0.03299896402259851,0.11634342356407182,0.12093272440978815,-0.44080156588815456,1.0954532658535562e-05,0.03486543395924213,0.034865435680169844,1.534223282194203,0.5524716060296923,0.061246366312299044
HFocusing_5_10_2um2_0_1055.npy,P0/data/dataset_particles2SNR_c1/train/2um/HFocusing_5_10_2um2_0_1055.npy,2um,23,16384,18,31,16,2695.878662109375,3,peak_bin_energy_over_lowest_window_energy,0.12408527361951974,0.11377363719123845,0.16834962325159697,-1.187356442205201,-3.7653073466140154e-06,0.031204905688961643,0.03120490591613008,0.054073272404834505,0.4956400017594229,0.067464931773279
HFocusing_5_10_2um2_0_1056.npy,P0/data/dataset_particles2SNR_c1/train/2um/HFocusing_5_10_2um2_0_1056.npy,2um,24,16384,14,31,24,3055.837890625,3,peak_bin_energy_over_lowest_window_energy,-0.02035121847914896,0.1460549343765749,0.1474659823462064,-0.8324965269638858,-0.00011690997094787108,0.03988322891631233,0.03988340026542721,1.2824916545552876,0.6261913502315375,0.055325948929221914
HFocusing_5_10_2um2_0_1059.npy,P0/data/dataset_particles2SNR_c1/train/2um/HFocusing_5_10_2um2_0_1059.npy,2um,25,16384,17,31,19,2819.294189453125,3,peak_bin_energy_over_lowest_window_energy,-0.0087239890511938,0.07990491228306967,0.08037974242264284,-0.3386701690950482,0.00038440946250603,0.038523988141115566,0.03852590599754504,3.703762905942745,0.5716274358574773,0.05930152507311293
HFocusing_5_10_2um2_0_106.npy,P0/data/dataset_particles2SNR_c1/train/2um/HFocusing_5_10_2um2_0_106.npy,2um,26,16384,9,31,18,2916.768798828125,3,peak_bin_energy_over_lowest_window_energy,-0.002766327252488222,0.07179202405863915,0.07184530106349392,0.20539014184218685,1.2630707114735478e-05,0.03923954942700258,0.039239551459833745,0.8535299503556142,0.6184489967384016,0.051919826553049435
HFocusing_5_10_2um2_0_1062.npy,P0/data/dataset_particles2SNR_c1/train/2um/HFocusing_5_10_2um2_0_1062.npy,2um,27,16384,11,31,14,2601.8271484375,3,peak_bin_energy_over_lowest_window_energy,0.1554222582683647,0.07891956879306554,0.17431114910906206,0.4936292149449879,-4.819853528268241e-05,0.035760209475209706,0.03576024195681122,1.699828725899203,0.5709587013739711,0.05773146778214327
HFocusing_5_10_2um2_0_1066.npy,P0/data/dataset_particles2SNR_c1/train/2um/HFocusing_5_10_2um2_0_1066.npy,2um,28,16384,18,31,15,2564.575927734375,3,peak_bin_energy_over_lowest_window_energy,-0.10919531762662633,0.09485530789785189,0.14464144229084586,-0.6872089174133111,5.641708273955504e-05,0.03101868433459072,0.031018735640515858,0.055373753878729115,0.5145668086992214,0.06832099395829942
HFocusing_5_10_2um2_0_1067.npy,P0/data/dataset_particles2SNR_c1/train/2um/HFocusing_5_10_2um2_0_1067.npy,2um,29,16384,12,31,24,3170.202392578125,3,peak_bin_energy_over_lowest_window_energy,0.039496081312085596,0.19204413058812453,0.19606348087382183,-1.3250945154367066,0.00010507416914296974,0.04018427256272368,0.04018440993689329,1.2435107467624489,0.6278545505661848,0.05241233428557522
HFocusing_5_10_2um2_0_1070.npy,P0/data/dataset_particles2SNR_c1/train/2um/HFocusing_5_10_2um2_0_1070.npy,2um,30,16384,16,31,19,2641.291748046875,3,peak_bin_energy_over_lowest_window_energy,-0.09644147351891925,0.12937150955741705,0.16136277544608998,-0.6926775047926945,-0.00011899048714325288,0.04042777007903095,0.04042794519016544,1.6843236734556672,0.5850150388109473,0.05153217737408405
HFocusing_5_10_2um2_0_1073.npy,P0/data/dataset_particles2SNR_c1/train/2um/HFocusing_5_10_2um2_0_1073.npy,2um,31,16384,17,31,17,2510.523681640625,3,peak_bin_energy_over_lowest_window_energy,-0.027395176629386366,0.07936158151843552,0.08395687180727117,-0.3036296124248232,-0.00011085675782382211,0.03487109369072753,0.034871269899564204,1.6397389981509365,0.5560455648198758,0.06166939137048885
HFocusing_5_10_2um2_0_1074.npy,P0/data/dataset_particles2SNR_c1/train/2um/HFocusing_5_10_2um2_0_1074.npy,2um,32,16384,15,31,18,2562.216796875,3,peak_bin_energy_over_lowest_window_energy,-0.08580129328956912,0.13395730248238907,0.15907991959553203,-0.9690774564103299,-8.901944174615186e-05,0.03411472096594705,0.03411483711005281,0.14290508598003315,0.4863277782416086,0.05660524721566218
HFocusing_5_10_2um2_0_1078.npy,P0/data/dataset_particles2SNR_c1/train/2um/HFocusing_5_10_2um2_0_1078.npy,2um,33,16384,19,31,22,2973.422607421875,3,peak_bin_energy_over_lowest_window_energy,0.05784219099543541,0.16823810179274423,0.17790384468576892,-1.1914584129861423,8.420640145830134e-05,0.04069140404081196,0.04069149116867868,1.7768080960816723,0.6304095155748309,0.05204331095990908
HFocusing_5_10_2um2_0_1081.npy,P0/data/dataset_particles2SNR_c1/train/2um/HFocusing_5_10_2um2_0_1081.npy,2um,34,16384,13,31,11,2422.526611328125,3,peak_bin_energy_over_lowest_window_energy,0.0233479518812595,0.07627262378072072,0.07976615820913638,-0.05605884385597282,5.9015932946011884e-05,0.029420886227240352,0.02942094541778973,-0.04789245438898204,0.47689057904723914,0.07026208282940574
HFocusing_5_10_2um2_0_1082.npy,P0/data/dataset_particles2SNR_c1/train/2um/HFocusing_5_10_2um2_0_1082.npy,2um,35,16384,11,31,12,2542.4892578125,3,peak_bin_energy_over_lowest_window_energy,-0.10170679351755871,0.08994217260996838,0.13577137497066408,-0.3454665244343098,4.6773765181973536e-05,0.034125276641097955,0.03412530869628252,0.31179543657749065,0.5411195730854755,0.060324059737230866
HFocusing_5_10_2um2_0_1086.npy,P0/data/dataset_particles2SNR_c1/train/2um/HFocusing_5_10_2um2_0_1086.npy,2um,36,16384,19,31,21,2923.687744140625,3,peak_bin_energy_over_lowest_window_energy,-0.09061059475114605,0.09820783623994876,0.13362282357475092,-0.615949631129149,-4.145784355010088e-05,0.035387747408564936,0.03538777169313132,0.17984687745037675,0.5329721087047838,0.0557937393235739
HFocusing_5_10_2um2_0_109.npy,P0/data/dataset_particles2SNR_c1/train/2um/HFocusing_5_10_2um2_0_109.npy,2um,37,16384,15,31,22,2797.2734375,3,peak_bin_energy_over_lowest_window_energy,-0.11327735029364186,0.07783871180269664,0.13744316332452372,-0.2841278227113535,-1.7692967523424943e-05,0.04468061290094216,0.04468061640403967,1.2007313572889693,0.6550555740697297,0.04470640903074978
HFocusing_5_10_2um2_0_1090.npy,P0/data/dataset_particles2SNR_c1/train/2um/HFocusing_5_10_2um2_0_1090.npy,2um,38,16384,22,31,23,2985.110107421875,3,peak_bin_energy_over_lowest_window_energy,0.056745626405344016,0.10492005928390333,0.11928237487689733,-0.5978367853034423,-8.635314254344637e-05,0.03886054706806181,0.03886064301184779,0.7697780754633308,0.5774506008162008,0.051274871290461536
HFocusing_5_10_2um2_0_1092.npy,P0/data/dataset_particles2SNR_c1/train/2um/HFocusing_5_10_2um2_0_1092.npy,2um,39,16384,15,31,21,3055.705810546875,3,peak_bin_energy_over_lowest_window_energy,0.06698613446730824,0.16465048986684894,0.1777552419037639,-0.6037759241193261,-7.469567627491373e-05,0.04290134555757527,0.04290141058397192,1.7017125732160725,0.596005053999503,0.04798052826318544
HFocusing_5_10_2um2_0_1097.npy,P0/data/dataset_particles2SNR_c1/train/2um/HFocusing_5_10_2um2_0_1097.npy,2um,40,16384,18,31,21,2944.1728515625,3,peak_bin_energy_over_lowest_window_energy,-0.05833006803355292,0.13973784080042156,0.1514234492684765,-0.4791671564443156,-2.3008209768158146e-05,0.04117270384792966,0.04117271027667524,2.2023241591193115,0.5666413364371887,0.046554098950074424
HFocusing_5_10_2um2_0_11.npy,P0/data/dataset_particles2SNR_c1/train/2um/HFocusing_5_10_2um2_0_11.npy,2um,41,16384,14,31,17,2703.2568359375,3,peak_bin_energy_over_lowest_window_energy,-0.02991029756032641,0.05666867851480216,0.06407780446270978,0.0660593208705178,3.524200757533123e-05,0.035907536561242834,0.03590755385564559,0.7038652943532369,0.5892250790426812,0.06170305385418171
HFocusing_5_10_2um2_0_1100.npy,P0/data/dataset_particles2SNR_c1/train/2um/HFocusing_5_10_2um2_0_1100.npy,2um,42,16384,14,31,17,2651.829833984375,3,peak_bin_energy_over_lowest_window_energy,-0.10189814670345243,0.11479655077543272,0.15349749304641694,-0.7717678426582233,7.431486110966425e-06,0.035785467823222866,0.0357854685948627,1.0622377285724323,0.575465006203439,0.062311565159366075
HFocusing_5_10_2um2_0_1101.npy,P0/data/dataset_particles2SNR_c1/train/2um/HFocusing_5_10_2um2_0_1101.npy,2um,43,16384,15,31,23,3440.908935546875,3,peak_bin_energy_over_lowest_window_energy,0.05013370566913388,0.15107999538246075,0.1591808827996745,-0.9250910218899548,0.00014802084647877865,0.0422776699521732,0.04227792907364173,0.3511302404991672,0.6056044197973136,0.046428291967878114
HFocusing_5_10_2um2_0_1104.npy,P0/data/dataset_particles2SNR_c1/train/2um/HFocusing_5_10_2um2_0_1104.npy,2um,44,16384,16,31,21,2821.571044921875,3,peak_bin_energy_over_lowest_window_energy,-0.010918635494943936,0.07544737704672935,0.07623334771806098,-0.5119392933693225,-3.262607225371845e-05,0.040211750218795105,0.0402117634544838,1.2296897841834502,0.581872136806454,0.04881250251196175
HFocusing_5_10_2um2_0_1107.npy,P0/data/dataset_particles2SNR_c1/train/2um/HFocusing_5_10_2um2_0_1107.npy,2um,45,16384,16,31,15,2585.096435546875,3,peak_bin_energy_over_lowest_window_energy,-0.0321665397027687,0.2053008265905921,0.2078054755660451,-1.2113721162306599,9.208795148747373e-05,0.033359090774786194,0.033359217879189475,0.5167311047971648,0.5258032740076763,0.06205742232984256
HFocusing_5_10_2um2_0_1108.npy,P0/data/dataset_particles2SNR_c1/train/2um/HFocusing_5_10_2um2_0_1108.npy,2um,46,16384,11,31,15,2526.897216796875,3,peak_bin_energy_over_lowest_window_energy,0.029594527127738753,0.09064396225708748,0.09535283912699592,-0.3452780230255925,3.6214494541085047e-06,0.03806817925186776,0.03806817942412312,4.795916338311454,0.614592059888269,0.056926926835977734
HFocusing_5_10_2um2_0_1111.npy,P0/data/dataset_particles2SNR_c1/train/2um/HFocusing_5_10_2um2_0_1111.npy,2um,47,16384,20,31,16,2360.62109375,3,peak_bin_energy_over_lowest_window_energy,0.07626662940228501,0.16354514273250265,0.18045390677893386,-1.1741967914780975,5.420344151732486e-05,0.030705190646831935,0.03070523848908143,-0.15725711131023612,0.4793907690877741,0.06590250191477079
HFocusing_5_10_2um2_0_1116.npy,P0/data/dataset_particles2SNR_c1/train/2um/HFocusing_5_10_2um2_0_1116.npy,2um,48,16384,15,31,22,2914.958251953125,3,peak_bin_energy_over_lowest_window_energy,-0.036523304186919056,0.1303516537452356,0.1353717303680795,-0.9889281733514732,0.00015781949058858168,0.040467193153879845,0.040467500895719134,0.4102208847044051,0.5859869942099257,0.048252145982530484
HFocusing_5_10_2um2_0_1118.npy,P0/data/dataset_particles2SNR_c1/train/2um/HFocusing_5_10_2um2_0_1118.npy,2um,49,16384,18,31,21,2936.724609375,3,peak_bin_energy_over_lowest_window_energy,0.017397274222398902,0.0988005089127492,0.10032051490990056,0.09160620889803583,0.0001356151693770868,0.03748318910370123,0.03748343443253288,1.4620938790287221,0.5683592722873393,0.05539633774386503
HFocusing_5_10_2um2_0_1119.npy,P0/data/dataset_particles2SNR_c1/train/2um/HFocusing_5_10_2um2_0_1119.npy,2um,50,16384,10,31,11,2435.860107421875,3,peak_bin_energy_over_lowest_window_energy,0.036859064745537296,0.13822093983302688,0.14305110577077323,-0.6781255286312566,6.919074437185271e-05,0.039160898464389006,0.039160959588565906,2.9397664881239214,0.5786714182723576,0.05547997855560532
HFocusing_5_10_2um2_0_112.npy,P0/data/dataset_particles2SNR_c1/train/2um/HFocusing_5_10_2um2_0_112.npy,2um,51,16384,17,31,20,2787.380126953125,3,peak_bin_energy_over_lowest_window_energy,0.017568009071253537,0.06194352624727781,0.06438660875271225,-0.08370298443973523,1.5573726311490553e-05,0.03504366787411979,0.03504367133467278,0.8012085829051925,0.5665331872410109,0.06169804436999869
HFocusing_5_10_2um2_0_1125.npy,P0/data/dataset_particles2SNR_c1/train/2um/HFocusing_5_10_2um2_0_1125.npy,2um,52,16384,14,31,23,2972.875732421875,3,peak_bin_energy_over_lowest_window_energy,0.029379711099588056,0.12345480350582483,0.12690254502159157,-0.5666197678689313,0.00010966115931105022,0.04542078311972051,0.045420915499123846,1.8547390963410706,0.6514510318495769,0.045689158570370585
HFocusing_5_10_2um2_0_1128.npy,P0/data/dataset_particles2SNR_c1/train/2um/HFocusing_5_10_2um2_0_1128.npy,2um,53,16384,18,31,16,2519.63671875,3,peak_bin_energy_over_lowest_window_energy,0.0020101808200172905,0.10222716511576713,0.10224692716426974,-0.5596095794804161,5.387017602806678e-05,0.030490720964004646,0.030490768552148006,-0.10059060261444452,0.4694992642989932,0.06509085776129232
HFocusing_5_10_2um2_0_113.npy,P0/data/dataset_particles2SNR_c1/train/2um/HFocusing_5_10_2um2_0_113.npy,2um,54,16384,15,31,21,2784.421875,3,peak_bin_energy_over_lowest_window_energy,0.054052444139472175,0.06675960341587515,0.08589826171521568,1.1086115888444725,-2.5348129582026867e-05,0.04871020202734355,0.048710208622754804,4.027923721331279,0.722524787350044,0.041350079524106395
HFocusing_5_10_2um2_0_1133.npy,P0/data/dataset_particles2SNR_c1/train/2um/HFocusing_5_10_2um2_0_1133.npy,2um,55,16384,13,31,14,2381.968994140625,3,peak_bin_energy_over_lowest_window_energy,0.11346955441542649,0.13069868854074854,0.17308231268823232,-0.7711996917244179,-0.00011460305104417655,0.04413232247608645,0.04413247127674355,8.93141991236154,0.6448908044670117,0.045255612684227335
HFocusing_5_10_2um2_0_1136.npy,P0/data/dataset_particles2SNR_c1/train/2um/HFocusing_5_10_2um2_0_1136.npy,2um,56,16384,11,31,21,2716.325439453125,3,peak_bin_energy_over_lowest_window_energy,0.023229089165354037,0.17766044482394724,0.17917261017938757,-1.0297022273469667,3.696771180966473e-05,0.048210273313976613,0.0482102874874237,1.474594015477078,0.6817466803055147,0.040236299643404354
HFocusing_5_10_2um2_0_1140.npy,P0/data/dataset_particles2SNR_c1/train/2um/HFocusing_5_10_2um2_0_1140.npy,2um,57,16384,17,31,18,2592.269287109375,3,peak_bin_energy_over_lowest_window_energy,-0.03145850178415409,0.08670120363990566,0.09223196868283803,1.4808462891452985,-0.00013037200730908098,0.035426192604629356,0.03542643249496886,1.5508701852419078,0.5483882045316767,0.061244472580160816
HFocusing_5_10_2um2_0_1143.npy,P0/data/dataset_particles2SNR_c1/train/2um/HFocusing_5_10_2um2_0_1143.npy,2um,58,16384,16,31,18,2616.582763671875,3,peak_bin_energy_over_lowest_window_energy,-0.0777327345329226,0.14420660749370312,0.16382284231085958,-0.9935318741072985,-8.772614509411432e-06,0.03126952146907706,0.03126952269964857,-0.2861335178695201,0.4938912088379179,0.06451733672503596
HFocusing_5_10_2um2_0_1146.npy,P0/data/dataset_particles2SNR_c1/train/2um/HFocusing_5_10_2um2_0_1146.npy,2um,59,16384,17,31,19,2361.250732421875,3,peak_bin_energy_over_lowest_window_energy,-0.03051753743568409,0.11129116104858006,0.11539949141430113,0.20390851754353667,0.00011556470975339911,0.04040517827074571,0.04040534353637996,1.8685994266099462,0.5760791096473877,0.04719980546533877
HFocusing_5_10_2um2_0_1149.npy,P0/data/dataset_particles2SNR_c1/train/2um/HFocusing_5_10_2um2_0_1149.npy,2um,60,16384,15,31,16,2825.1748046875,3,peak_bin_energy_over_lowest_window_energy,0.0808719228851092,0.15271850915835097,0.17280975363296014,-1.1922487040731835,0.00012673450851861874,0.03194514612186173,0.03194539751486507,-0.013706787279875954,0.5155868741274833,0.06614664226560196
HFocusing_5_10_2um2_0_1153.npy,P0/data/dataset_particles2SNR_c1/train/2um/HFocusing_5_10_2um2_0_1153.npy,2um,61,16384,12,31,22,2855.3271484375,3,peak_bin_energy_over_lowest_window_energy,-0.008498725309587393,0.07430486106636658,0.07478930879463896,0.8827779551278603,4.647684142398278e-05,0.04154922570446563,0.041549251698886416,3.915959181474401,0.6301924318628398,0.049655076957778134
HFocusing_5_10_2um2_0_1154.npy,P0/data/dataset_particles2SNR_c1/train/2um/HFocusing_5_10_2um2_0_1154.npy,2um,62,16384,14,31,23,3142.837158203125,3,peak_bin_energy_over_lowest_window_energy,0.04311778315119304,0.1337433689811152,0.14052199817214397,-0.7018482464464388,5.3378343779835467e-05,0.042369111479754126,0.04236914510385379,0.6097822776971809,0.6399332811498653,0.05014422747826768
HFocusing_5_10_2um2_0_1158.npy,P0/data/dataset_particles2SNR_c1/train/2um/HFocusing_5_10_2um2_0_1158.npy,2um,63,16384,14,31,19,2731.861083984375,3,peak_bin_energy_over_lowest_window_energy,0.0019310268379301582,0.12363942695188139,0.12365450562611302,-1.118809562096012,0.00012914588593822618,0.03973056043936711,0.0397307703359255,3.3037374223784735,0.5749207711553231,0.04786545515027419
HFocusing_5_10_2um2_0_1162.npy,P0/data/dataset_particles2SNR_c1/train/2um/HFocusing_5_10_2um2_0_1162.npy,2um,64,16384,18,31,24,3048.2734375,3,peak_bin_energy_over_lowest_window_energy,0.06442970187573256,0.11916731888212677,0.1354696880241121,-0.8758289007413795,-3.1312547703082514e-06,0.040335169054429236,0.04033516917597028,0.7273566857773583,0.599265849825133,0.050165026366844105
HFocusing_5_10_2um2_0_1165.npy,P0/data/dataset_particles2SNR_c1/train/2um/HFocusing_5_10_2um2_0_1165.npy,2um,65,16384,14,31,13,2703.641357421875,3,peak_bin_energy_over_lowest_window_energy,-0.0238112041218594,0.11181642970718646,0.11432360821018125,0.23696916797953804,0.00014168844846875882,0.03525067762810459,0.035250962381997215,1.5408666588177438,0.5127639531380362,0.06248215708819747
HFocusing_5_10_2um2_0_1168.npy,P0/data/dataset_particles2SNR_c1/train/2um/HFocusing_5_10_2um2_0_1168.npy,2um,66,16384,17,31,17,2777.411865234375,3,peak_bin_energy_over_lowest_window_energy,-0.04374662617434209,0.16316720537244606,0.16892987956750463,-1.0664201220745273,-0.00016416427249201025,0.03141541254160753,0.03141584146681026,0.2531644937826698,0.4888080325650484,0.06620991022250014
