filename,path,class,signal_idx,signal_length,particle_idx,frequency,P0,t0,tau,phi,energy,snr_db,noise_floor,noise_floor_N,snr_method,source_window_idx,source_window_center,source_window_energy
HFocusing_5_10_2um2_0_1001.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_1001.npy,2um,2,16384,5,32714.84375,0.14772750437259674,0.0043345,0.00013058322679428293,-1.1647233104062558,1173.8745205878658,-2.2224291253142296,1958.2340087890625,3,peak_bin_energy_over_lowest_window_energy,14,9216,18557.44921875
HFocusing_5_10_2um2_0_1001.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_1001.npy,2um,2,16384,6,31250.0,0.09422380477190018,0.004437,0.000178357578060484,-2.2485507496488957,388.5916649291503,-7.0237110772674685,1958.2340087890625,3,peak_bin_energy_over_lowest_window_energy,15,9728,8349.06640625
HFocusing_5_10_2um2_0_1001.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_1001.npy,2um,2,16384,7,10253.90625,0.026938071474432945,0.0067395,0.00016370677700551568,3.072716000746599,123.4993606336584,-12.001998794967843,1958.2340087890625,3,peak_bin_energy_over_lowest_window_energy,23,13824,3129.409912109375
HFocusing_5_10_2um2_0_1001.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_1001.npy,2um,2,16384,8,20019.53125,0.023659739643335342,0.0068595,0.000268385688891014,2.84771672289148,165.53207094475874,-10.729824402458368,1958.2340087890625,3,peak_bin_energy_over_lowest_window_energy,24,14336,3154.674560546875
HFocusing_5_10_2um2_0_1001.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_1001.npy,2um,2,16384,9,8300.78125,0.018189748749136925,0.0069065,0.0004221129347431455,-2.1117239862789923,115.0418760698667,-12.310086332738504,1958.2340087890625,3,peak_bin_energy_over_lowest_window_energy,24,14336,3154.674560546875
HFocusing_5_10_2um2_0_1001.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_1001.npy,2um,2,16384,10,17089.84375,0.025288496166467667,0.0069385,0.00018982342236437225,-0.8009310647034873,173.74674941820922,-10.519479004820225,1958.2340087890625,3,peak_bin_energy_over_lowest_window_energy,23,13824,3129.409912109375
HFocusing_5_10_2um2_0_1001.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_1001.npy,2um,2,16384,11,11718.75,0.026555847376585007,0.0072875,0.00011890505204032267,-1.9759451133958414,131.00395411049612,-11.74580184495949,1958.2340087890625,3,peak_bin_energy_over_lowest_window_energy,23,13824,3129.409912109375
HFocusing_5_10_2um2_0_1004.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_1004.npy,2um,3,16384,0,25878.90625,0.10371021181344986,0.000806,0.00014799432370018732,-0.37762915863619995,784.1066015238321,-4.0550262623686475,1994.70068359375,3,peak_bin_energy_over_lowest_window_energy,0,2048,10204.556640625
HFocusing_5_10_2um2_0_1004.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_1004.npy,2um,3,16384,1,24414.0625,0.12355666607618332,0.0008325,0.00014565868874939528,-1.1552550034998852,1404.650856951499,-1.5230934802473106,1994.70068359375,3,peak_bin_energy_over_lowest_window_energy,0,2048,10204.556640625
HFocusing_5_10_2um2_0_1004.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_1004.npy,2um,3,16384,2,21972.65625,0.05612660571932793,0.000933,8.556917137901792e-05,1.5659504708845269,45.25211518410492,-16.44238852604148,1994.70068359375,3,peak_bin_energy_over_lowest_window_energy,3,3584,3110.642578125
HFocusing_5_10_2um2_0_1004.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_1004.npy,2um,3,16384,3,19531.25,0.027212657034397125,0.001919,0.00022889222517762114,-1.8776680969183595,178.1609966323922,-10.490651030303717,1994.70068359375,3,peak_bin_energy_over_lowest_window_energy,5,4608,3652.288330078125
HFocusing_5_10_2um2_0_1004.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_1004.npy,2um,3,16384,4,17578.125,0.033459290862083435,0.002177,0.00018515215246278817,0.7171892985997523,154.7842468998433,-11.101509780440997,1994.70068359375,3,peak_bin_energy_over_lowest_window_energy,5,4608,3652.288330078125
HFocusing_5_10_2um2_0_1004.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_1004.npy,2um,3,16384,5,10253.90625,0.02635953202843666,0.002549,0.0005008875317198592,-1.694437300472682,173.88739338501273,-10.596096391598335,1994.70068359375,3,peak_bin_energy_over_lowest_window_energy,5,4608,3652.288330078125
HFocusing_5_10_2um2_0_1004.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_1004.npy,2um,3,16384,6,14648.4375,0.027482008561491966,0.0028285,6.539777862217747e-05,-0.6283245691144437,45.417589436285425,-16.426536564307032,1994.70068359375,3,peak_bin_energy_over_lowest_window_energy,4,4096,3556.870849609375
HFocusing_5_10_2um2_0_1004.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_1004.npy,2um,3,16384,7,23437.5,0.018261633813381195,0.0028815,0.00032231762320930325,-1.6969811879818657,134.29830607119948,-11.718072016374473,1994.70068359375,3,peak_bin_energy_over_lowest_window_energy,7,5632,3194.323974609375
HFocusing_5_10_2um2_0_1004.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_1004.npy,2um,3,16384,8,17578.125,0.06389550864696503,0.0075195,0.00019364537046566836,2.790625651015585,750.60069494462,-4.244687743365818,1994.70068359375,3,peak_bin_energy_over_lowest_window_energy,24,14336,4332.05029296875
HFocusing_5_10_2um2_0_1004.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_1004.npy,2um,3,16384,9,19531.25,0.05499545484781265,0.00752,0.00017219999500839585,-1.6811300947046597,218.2625145762031,-9.608985821554954,1994.70068359375,3,peak_bin_energy_over_lowest_window_energy,24,14336,4332.05029296875
HFocusing_5_10_2um2_0_1005.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_1005.npy,2um,4,16384,0,11230.46875,0.02722131460905075,0.001097,0.0003148860574567831,-1.60384152104751,247.81883933217705,-9.369246616570969,2143.181640625,3,peak_bin_energy_over_lowest_window_energy,0,2048,3129.24951171875
HFocusing_5_10_2um2_0_1005.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_1005.npy,2um,4,16384,1,9277.34375,0.026630384847521782,0.001463,0.00033187249346254343,0.5585517759041245,166.37989985215336,-11.099581217211602,2143.181640625,3,peak_bin_energy_over_lowest_window_energy,1,2560,3202.3232421875
HFocusing_5_10_2um2_0_1005.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_1005.npy,2um,4,16384,2,13671.875,0.023792723193764687,0.001631,0.00028898174254799846,-2.18191975489378,140.311057695395,-11.839670818238613,2143.181640625,3,peak_bin_energy_over_lowest_window_energy,0,2048,3129.24951171875
HFocusing_5_10_2um2_0_1005.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_1005.npy,2um,4,16384,3,11230.46875,0.03289023041725159,0.0021655,8.599383227916193e-05,-0.4077716538182692,204.25918702456693,-10.20877381238674,2143.181640625,3,peak_bin_energy_over_lowest_window_energy,1,2560,3202.3232421875
HFocusing_5_10_2um2_0_1005.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_1005.npy,2um,4,16384,4,13183.59375,0.09114331007003784,0.005299,0.0003537425298199599,-1.6144771011306567,2929.507779126652,1.357356753161767,2143.181640625,3,peak_bin_energy_over_lowest_window_energy,18,11264,11788.21484375
HFocusing_5_10_2um2_0_1005.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_1005.npy,2um,4,16384,5,14648.4375,0.07509090006351471,0.0053275,0.00038155781877939257,1.2193533315565368,185.83202119090947,-10.619384297721448,2143.181640625,3,peak_bin_energy_over_lowest_window_energy,18,11264,11788.21484375
HFocusing_5_10_2um2_0_1008.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_1008.npy,2um,5,16384,0,20507.8125,0.03208724781870842,0.0016385,5.053464711713713e-05,0.2435465282701763,80.51660395387808,-13.930316664511011,1990.29345703125,3,peak_bin_energy_over_lowest_window_energy,6,5120,3214.48193359375
HFocusing_5_10_2um2_0_1008.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_1008.npy,2um,5,16384,1,18066.40625,0.02417079731822014,0.001746,0.00015266559360177143,-0.5572184317947553,75.64652682056567,-14.20128122353736,1990.29345703125,3,peak_bin_energy_over_lowest_window_energy,5,4608,3093.365966796875
HFocusing_5_10_2um2_0_1008.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_1008.npy,2um,5,16384,2,22460.9375,0.031638599932193756,0.0027625,0.00025628285323690977,0.6882724119821013,187.3048434877419,-10.263681074146863,1990.29345703125,3,peak_bin_energy_over_lowest_window_energy,6,5120,3214.48193359375
HFocusing_5_10_2um2_0_1008.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_1008.npy,2um,5,16384,3,13183.59375,0.03239991515874863,0.003192,0.0001953440140662444,0.8503382491348113,28.110395470230287,-18.500501597818143,1990.29345703125,3,peak_bin_energy_over_lowest_window_energy,5,4608,3093.365966796875
HFocusing_5_10_2um2_0_1008.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_1008.npy,2um,5,16384,4,15136.71875,0.02777891419827938,0.003245,0.0001870631265134362,1.9797372403929323,72.11877111404101,-14.408687974474974,1990.29345703125,3,peak_bin_energy_over_lowest_window_energy,7,5632,3267.671142578125
HFocusing_5_10_2um2_0_1008.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_1008.npy,2um,5,16384,5,11230.46875,0.029002195224165916,0.0037005,5.6479899719153264e-05,-2.1831809249450096,110.65172961745793,-12.549589084377894,1990.29345703125,3,peak_bin_energy_over_lowest_window_energy,7,5632,3267.671142578125
HFocusing_5_10_2um2_0_1008.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_1008.npy,2um,5,16384,6,15136.71875,0.031080074608325958,0.003993,0.00010382959008521032,2.7476860836465384,92.69119046512424,-13.318786553014776,1990.29345703125,3,peak_bin_energy_over_lowest_window_energy,8,6144,3111.51171875
HFocusing_5_10_2um2_0_1009.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_1009.npy,2um,6,16384,0,13671.875,0.1102214828133583,0.004739,0.00036499604367377616,-1.3597861345916051,4017.7639189446345,3.977178881044085,1607.927734375,3,peak_bin_energy_over_lowest_window_energy,14,9216,12978.556640625
HFocusing_5_10_2um2_0_1009.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_1009.npy,2um,6,16384,1,11718.75,0.08904676139354706,0.0048765,0.00023462514732956527,-2.2413960996221256,624.910739271203,-4.104485380038901,1607.927734375,3,peak_bin_energy_over_lowest_window_energy,17,10752,5187.63525390625
HFocusing_5_10_2um2_0_1011.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_1011.npy,2um,7,16384,0,25390.625,0.12654154002666473,0.0001025,0.00011444611258881057,-2.671947871381416,105.93005011045898,-12.168775920302135,1745.4072265625,3,peak_bin_energy_over_lowest_window_energy,0,2048,7604.08251953125
HFocusing_5_10_2um2_0_1011.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_1011.npy,2um,7,16384,1,8789.0625,0.06968439370393753,0.001085,0.0003393040592150636,2.2185424380721663,1630.8923214385286,-0.29471481769388336,1745.4072265625,3,peak_bin_energy_over_lowest_window_energy,0,2048,7604.08251953125
HFocusing_5_10_2um2_0_1011.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_1011.npy,2um,7,16384,2,36132.8125,0.08394031971693039,0.004676,0.00016604241195630772,-1.3846642541397394,250.86587709724063,-8.42455177379062,1745.4072265625,3,peak_bin_energy_over_lowest_window_energy,16,10240,6139.615234375
HFocusing_5_10_2um2_0_1011.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_1011.npy,2um,7,16384,3,34179.6875,0.1202269047498703,0.0046935,0.00014162441019802718,-1.8705419936008063,1530.1433156331914,-0.5716466032913984,1745.4072265625,3,peak_bin_energy_over_lowest_window_energy,14,9216,10379.8994140625
HFocusing_5_10_2um2_0_1011.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_1011.npy,2um,7,16384,4,32714.84375,0.0962633267045021,0.004709,0.00013759013164665908,-2.840135459949945,127.38764349377016,-11.367694659549626,1745.4072265625,3,peak_bin_energy_over_lowest_window_energy,17,10752,3451.80419921875
HFocusing_5_10_2um2_0_1015.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_1015.npy,2um,8,16384,0,27343.75,0.09824477881193161,0.0039015,0.0001643437683557317,1.8231658830111392,697.409713634348,-4.7408320214495205,2077.644287109375,3,peak_bin_energy_over_lowest_window_energy,12,8192,11074.3662109375
HFocusing_5_10_2um2_0_1015.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_1015.npy,2um,8,16384,1,25878.90625,0.12417339533567429,0.003957,0.0001477819932501153,0.6608948893288265,1601.1436979613645,-1.1314088382296263,2077.644287109375,3,peak_bin_energy_over_lowest_window_energy,11,7680,11107.3125
HFocusing_5_10_2um2_0_1015.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_1015.npy,2um,8,16384,2,24414.0625,0.0920887291431427,0.0039805,0.00018578914381300415,-1.6764037289732308,217.87905946397223,-9.793557022989503,2077.644287109375,3,peak_bin_energy_over_lowest_window_energy,14,9216,4159.00244140625
HFocusing_5_10_2um2_0_1015.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_1015.npy,2um,8,16384,3,26855.46875,0.05777555704116821,0.0077985,0.00021509074592294085,-1.5426758487746959,344.8557979468169,-7.799336621139757,2077.644287109375,3,peak_bin_energy_over_lowest_window_energy,24,14336,3499.77685546875
HFocusing_5_10_2um2_0_1015.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_1015.npy,2um,8,16384,4,25390.625,0.06906744092702866,0.007857,0.00011487077348895458,0.9803939105238904,123.40278745215619,-12.262462243929026,2077.644287109375,3,peak_bin_energy_over_lowest_window_energy,24,14336,3499.77685546875
HFocusing_5_10_2um2_0_1015.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_1015.npy,2um,8,16384,5,22949.21875,0.07296271622180939,0.0078605,0.0001248503046423388,0.9189594946356969,223.2654846035157,-9.687496050010571,2077.644287109375,3,peak_bin_energy_over_lowest_window_energy,24,14336,3499.77685546875
HFocusing_5_10_2um2_0_1018.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_1018.npy,2um,9,16384,0,8300.78125,0.021050548180937767,0.0050065,8.47198495787299e-05,1.657183390710518,61.985340121173294,-15.203163546264193,2054.023193359375,3,peak_bin_energy_over_lowest_window_energy,19,11776,3760.741455078125
HFocusing_5_10_2um2_0_1018.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_1018.npy,2um,9,16384,1,10742.1875,0.029148178175091743,0.0052275,0.00020277557981876454,2.8267342993190248,210.07776260660557,-9.902252598014954,2054.023193359375,3,peak_bin_energy_over_lowest_window_energy,17,10752,3329.109375
HFocusing_5_10_2um2_0_1018.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_1018.npy,2um,9,16384,2,12207.03125,0.03402334451675415,0.005257,0.00013652847939629907,0.5773862547656456,88.17112140011523,-13.672789788198362,2054.023193359375,3,peak_bin_energy_over_lowest_window_energy,16,10240,3140.304443359375
HFocusing_5_10_2um2_0_1018.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_1018.npy,2um,9,16384,3,20507.8125,0.036923717707395554,0.006056,0.00017941923031084402,2.700073800475632,140.5338689662167,-11.648243404360176,2054.023193359375,3,peak_bin_energy_over_lowest_window_energy,18,11264,3382.630859375
HFocusing_5_10_2um2_0_1018.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_1018.npy,2um,9,16384,4,18554.6875,0.05181848257780075,0.0061255,0.00017241232545846786,-2.4063352458776883,439.55226510850844,-6.695948207902523,2054.023193359375,3,peak_bin_energy_over_lowest_window_energy,20,12288,4149.275390625
HFocusing_5_10_2um2_0_1018.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_1018.npy,2um,9,16384,5,8300.78125,0.019751636311411858,0.0062845,0.00022146065942510096,0.7355213347039076,105.12669351462046,-12.908923381697086,2054.023193359375,3,peak_bin_energy_over_lowest_window_energy,21,12800,3882.81884765625
HFocusing_5_10_2um2_0_1018.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_1018.npy,2um,9,16384,6,17089.84375,0.040549084544181824,0.0062955,0.00022146065942510096,-2.563871218505941,87.59520482110474,-13.701250107393921,2054.023193359375,3,peak_bin_energy_over_lowest_window_energy,22,13312,3199.79345703125
HFocusing_5_10_2um2_0_1018.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_1018.npy,2um,9,16384,7,15625.0,0.02944876439869404,0.0063645,0.00015160394135141142,-2.5320609761844857,118.64350056574858,-12.383613911717076,2054.023193359375,3,peak_bin_energy_over_lowest_window_energy,20,12288,4149.275390625
HFocusing_5_10_2um2_0_1018.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_1018.npy,2um,9,16384,8,15625.0,0.03869519755244255,0.0072045,0.0001651930901560197,2.231701659878933,241.2935836216284,-9.30059569715922,2054.023193359375,3,peak_bin_energy_over_lowest_window_energy,22,13312,3199.79345703125
HFocusing_5_10_2um2_0_1019.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_1019.npy,2um,10,16384,0,8300.78125,0.020750880241394043,0.0022265,0.00013950110569730713,1.1421229666391461,39.49796849229847,-17.501662893365022,2221.984619140625,3,peak_bin_energy_over_lowest_window_energy,4,4096,3028.297607421875
HFocusing_5_10_2um2_0_1019.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_1019.npy,2um,10,16384,1,25390.625,0.02628464810550213,0.002969,7.750061427628174e-05,2.746324262873731,100.61813214808717,-13.44064797452292,2221.984619140625,3,peak_bin_energy_over_lowest_window_energy,4,4096,3028.297607421875
HFocusing_5_10_2um2_0_1019.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_1019.npy,2um,10,16384,2,9277.34375,0.09421753883361816,0.005071,0.00040215387243637703,-1.986247497084296,4673.498583996901,3.229010670669906,2221.984619140625,3,peak_bin_energy_over_lowest_window_energy,17,10752,11994.2470703125
HFocusing_5_10_2um2_0_1022.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_1022.npy,2um,11,16384,0,9765.625,0.02255990356206894,0.0055875,0.00030448186540325486,1.9835416059634348,81.71249555998747,-13.676054759574686,1904.9954833984375,3,peak_bin_energy_over_lowest_window_energy,19,11776,3114.9951171875
HFocusing_5_10_2um2_0_1022.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_1022.npy,2um,11,16384,1,14160.15625,0.025333987548947334,0.005822,0.00022018667672466893,2.957983461283728,103.74917294598708,-12.639093069868885,1904.9954833984375,3,peak_bin_energy_over_lowest_window_energy,19,11776,3114.9951171875
HFocusing_5_10_2um2_0_1022.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_1022.npy,2um,11,16384,2,12207.03125,0.029785562306642532,0.005992,0.0001866384656132922,-2.7394927400398963,210.86929844931,-9.558805971686166,1904.9954833984375,3,peak_bin_energy_over_lowest_window_energy,19,11776,3114.9951171875
HFocusing_5_10_2um2_0_1023.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_1023.npy,2um,12,16384,0,14160.15625,0.028697660192847252,0.0003445,0.00013525449669586704,2.7078997649176237,148.80274296290372,-11.23286740121783,1976.50390625,3,peak_bin_energy_over_lowest_window_energy,0,2048,3002.517333984375
HFocusing_5_10_2um2_0_1023.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_1023.npy,2um,12,16384,1,16113.28125,0.03539260849356651,0.0008705,0.00012761060049327485,0.8222096714174434,114.51267102882048,-12.370441322103098,1976.50390625,3,peak_bin_energy_over_lowest_window_energy,3,3584,3148.859375
HFocusing_5_10_2um2_0_1023.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_1023.npy,2um,12,16384,2,10742.1875,0.020710518583655357,0.0009225,0.0002320771819287012,1.4373974375470802,169.52629755342878,-10.66660599845223,1976.50390625,3,peak_bin_energy_over_lowest_window_energy,0,2048,3002.517333984375
HFocusing_5_10_2um2_0_1023.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_1023.npy,2um,12,16384,3,8300.78125,0.02160852961242199,0.001661,0.0003401533810153516,2.8615392004270923,167.6415899852591,-10.715159057769537,1976.50390625,3,peak_bin_energy_over_lowest_window_energy,2,3072,3118.7783203125
HFocusing_5_10_2um2_0_1023.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_1023.npy,2um,12,16384,4,16601.5625,0.022277379408478737,0.001859,0.0002615911144887099,0.46492794923844016,174.96927819531356,-10.529358767743568,1976.50390625,3,peak_bin_energy_over_lowest_window_energy,2,3072,3118.7783203125
HFocusing_5_10_2um2_0_1023.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_1023.npy,2um,12,16384,5,18066.40625,0.099309042096138,0.0057105,0.0002505499310849656,-2.77396586769871,548.5734175380239,-5.566629180140086,1976.50390625,3,peak_bin_energy_over_lowest_window_energy,20,12288,11835.6357421875
HFocusing_5_10_2um2_0_1023.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_1023.npy,2um,12,16384,6,16601.5625,0.13161048293113708,0.0058255,0.00020680985837013264,0.3554830520124703,2469.942197493059,0.9678911286265086,1976.50390625,3,peak_bin_energy_over_lowest_window_energy,18,11264,14592.884765625
HFocusing_5_10_2um2_0_1023.npy,P0/data/dataset_Particles2SNR_F_c1/train/2um/HFocusing_5_10_2um2_0_1023.npy,2um,12,16384,7,15136.71875,0.10549134016036987,0.0059905,0.00023377582552927727,2.7142439015281035,986.8621369602952,-3.016411903223983,1976.50390625,3,peak_bin_energy_over_lowest_window_energy,19,11776,15775.50390625
